ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
11,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,,,heart attack,%ami-#3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,4 patients,al_ami-3
12,10019.0,helen keller memorial hospital,??13@@00 south montgomery avenue,empty,empty,#sheffield,al,35660.0,,9411840892.609545,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,4 patients,al_ami-4
13,10019.0,helen keller memorial hospital,1300 south montgomery avenue,,empty,sheffield,al??,35660.0,jefferson,2563864556.0,acute care hospitals,g%overnment - hospital district or auth@@ority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,86%,14 patients,al_ami-5
14,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or aut@@hority%,,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,e@@mpty#,0 pati?$?ents,al$_ami-7a
15,10019.0,,1300 south montgomery avenue,empty,,sheffield,al,35660.0,jefferson,2563864556.0,,government - hospital district or authority,,heart attack,ami-8a,heart attack patients given pci within 90 minutes of$ arrival,empty,0 patients,
16,10019.0,helen keller memorial hospital,1300 so#uth montgomery av#enue,,,,al,35660.0,,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,80%,114 patients,al_hf-1
17,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty??,sheffield,al,35660.0,jefferson,14350919885.77729,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,,al_hf-2
18,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hosp%ital district or authority#,yes,heart failure,hf@@$-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,37 patients,
19,54454.973176291736,helen kelle@@r memo%rial hospital,1300 south$ montgomer#y avenue,empty,$empt??y,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,ye%s,heart failure,%hf-$4,heart failure patients given smoking cessation advice/counseling,100%,41 patients,al_hf-4
20,44596.71884141126,southeast alabama medical center,,empty,empty,dothan,al,36302.0,hou%@@ston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,270 %p??atients,al_ami-1
21,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,19919906372.00894,,,,,ami-2,heart attack patients given aspirin at discharge,99%,516 #patients,al_ami-2
22,32535.79669978089,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,,houston,3347938701.0,acute care hospitals,government - hospital district or authority,@@ye??s,heart attack,ami-3,,96%,71 patients,al_ami-3
23,41123.876085416945,southeast alabama medical center,1108 ross clark circle,empty,empty,,al,,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart a%#ttack,ami-$%4,heart# attack patie??nts given smoking cessation advice/counseling,100%,244 patients,al_ami-4
24,10001.0,southeast alabama medical center,1108 ross clark circle,empty,,dothan,a$l,36302.0,houston,3347938701.0,acute care hospitals,,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,99%,441 p#at%ients,al_ami-5
25,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al??_am%i-7a
26,10001.0,southeast alabama medical center,1108 ross clark circle,em??pty,empty,dothan,,36302.0,houston,17005505345.068428,acute ca#re hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of $arrival,#72%,40 patients,al_ami-8a
27,10001.0,southeast alabama medical center,1108 ross clar$k circle,empt??y??,,dothan,al,36302.0,houston??,3347938701.0,,government - hospital district or authority,ye$s,heart failure,hf-1,heart failure patients given discharge instructions,78%,455 patients,al_hf-1
28,10001.0,southeast alabama medical cente??r,1108 ross clark circle,empty,%empty,dothan,al,36302.0,houston,10898105323.559523,acute care hospitals,government - hospital district or authority,ye$s??,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 patients,al_hf-2
29,10001.0,southeast alabama medi??cal cente%r,1108 ross clark circle,empty,empty,dothan,$al,36302.0,,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-#3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%$$,,a#l_hf-3
30,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,,al,127197.71865410786,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,,hf-4,heart failure patients given smoking cessation advice/counseling,100%,110 patients,al_hf-4
31,10001.0,southeast alabama medical center,1108 ross clark circle,,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or author%ity,yes??,pneumonia,pn-2,,93%,,al_pn-2
32,33235.74358344097,southeast alabama medical center,1108 ross clark circle,,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,,pneum@@onia,??p@@n-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,125 patients,al_pn-3b
33,10001.0,southeast alabama medical center,1108 ross clark circle,,empty,dothan,al,36302.0,houston,,,government - hospital district or authority,yes,pneumonia,pn-4,,99%,107 patients,al_pn-4
34,50493.536807137534,southeast alabama medical center,1108 r??oss clark c%ircle,empty,%empty#,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-5c,pneumonia patients given initial antib#iotic(s) within 6 hours after arrival,92%,196 patients,al_pn-5c
35,,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,172417.1994543408,,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),80%,147 patients,al_pn-6
36,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,@@d??othan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneum$oni#a,p@@%n-7,pneumonia patients assessed and given influenza vaccination,84%,,al_pn-7
37,10001.0,,1108 ross clark circle,emp#ty,empty,,a#l%,36302.0,,19359655635.10255,acute# care hospitals,government - hospital district or authority,yes,s??urgical infection prevention,scip-card-2,,72%,79 patients,al_scip-card-2
38,10001.0,southeast alabama medical ??c@@enter,1108 ross clark circle,empty,empty,dothan,al,36302.0,houst@@on,,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,#399 patients,al_scip-inf-1
39,,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,124639.63410985142,,3347938701.0,acute care hospitals,government - hospital district or authority,%$yes,surgical in@@fec??tion prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,405 patients,al_scip-inf-2
40,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,do%than,al,158217.71559179664,houston,3347938701.0,acute #care hospitals@@,government - hospital district or authority,yes,,$scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,385 patients,al_scip-inf-3
41,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,$96@@%,136 patients,al_scip-inf-4
42,10001.0,southeast alabama medical center,1??108 ross clark circ%le,,empty,dothan,al,201061.0847476621,,3347938701.0,acute care hospitals,government - hospital district or authority,,,scip-inf-6,,90%,537 patients,al_$scip#-inf-6
43,45446.3124869339,southeast alabama medical center,1108 ross clark circle,e%mpty$,,dothan,?@@?al,,houston,3347938701.0,acute care hospitals,government - hospital district or authority,,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,86%,185 patients,al_scip-vte-1
44,36900.11502182108,southeast alabama medical center,1108 ross clark circle,,empty,dothan,al%??,36302.0,houston,20019201309.960766,acute care hospitals,government - hospital district or authority,,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,83%,184 patients,al_scip-vte-2
45,,marshall medical center south,2505 u s highway 431 north,empty,empty,bo$az,al,35957.0,%mar@@shall,2565938310.0,acute care hospitals,,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,80%,20 patients,
46,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack pati$ents given aspiri#n at discharge,60%,5 patients,al_ami-2
47,10005.0,,2505 u s highway 431 north,empty,empty,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart atta%ck,a??mi??-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 patients,a%$l_ami-3
48,10005.0,marshall medical center south,2505 u s highway 431 north,,empty,boaz,al%,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,$yes,heart attack,ami-4,,emp??ty,0 patients,al_ami-4?%?
49,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,b$oa??z,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes%,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,5 patients,al_ami-5
50,,marshall medical center south,2505 u s highway 431 north,empty,empty,b%oa#z,al,35957.0,$marshall,2565938310.0,%acute care hospitals,government - hospital district or authority,yes,heart attack,ami%-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
51,10005.0,marshall medical cent??er sout@@h,2505 u s highway 431 north,empty,empty,boaz,al,35957.0,marshall,2565938310.0,acute care hospi$tals,government - hospital district or authority,yes,,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 pati@@ents,
52,10005.0,marsha??ll medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart ??fai??lure,hf-1,heart failure patients given discharge instructions,78%,110 patients,al_hf-1
53,,marshall medical center south,2505 u s highway 431 north,empty,,,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or @@autho%rity,yes,heart failure,hf-2,heart failure patients given an eva$luation of left ventricular systolic (lvs) function,99%??,160 patients,a??l_hf-2
54,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boa??z$,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart f??ailure%,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,69 patients,al_hf-3
55,10005.0,,2505 u s highway 431 north,empty,empty,boaz,a$l%,35957.0,marshall,,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,,94%%#,34 patients??,al_hf-4
56,53736.73195838821,marshall medical center south,2505 u s highway 431 north,empt%y,empty,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or a$uthority,$yes,pneumonia,pn$-2,pneumonia patients assessed and given pneumococcal vaccination,97%,172 patients,
57,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,,35957.0,marshall,2565938310.0,acute care hos%pitals,government - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,120 patients,al_pn-3b
58,42427.91934818684,marshall medical center south,2505 u s highway 431 north,@@empt@@y,empty,??boaz,al,35957.0,marshall,,acute care hospitals,,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,97%,,
59,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al%,35957.0,marshall,2565938310.0,acute care hospital$s,??government - hospital district or autho%rity,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96??%,211 patients,
60,10005.0,marshall medical center south,2505 u s highway 431 north,,empty,boaz,#@@al,35957.0,marshall,10839081922.074965,acute care hospitals,,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),92%,175 patients,al_pn-6
61,48016.892946151595,marshall medical center south,2505 u s highway 431 north,empt%y,empty,boaz,al,35957.0,marshall,,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-7,pneumonia %patients assessed and given influ$enza vaccination,81%,118 patients,al_pn-7
62,10005.0,,2505 u s highway 431 north,empty,empty,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,surgic$al infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,36%,14$ patients,al_scip-card-2
63,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boa%z,al,35957.0,#marsha%ll,2565938310.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,168 patients,al_scip-inf-1
64,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,??al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospita$l district or aut@@hority,yes,surgical infection prevention,@@scip$-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,167 patients,al_scip-inf-2
65,10005.0,marshall medical cen#ter south,2505 u s highway 431 north,empty,empty,boaz,al,35957.0,ma#rsh#all,2565938310.0,acute care hospitals,,yes,surgical infection prevention,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,158 patients,al_scip-in??f-%3
66,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al@@,120446.86415014474,marshall,2565938310.0,acute care hospitals,government - hospital distric#t or authority,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0 patients,al_scip-inf-4
67,48327.69997974127,??marshall medical center south,2505 u s highway$ $431 north,empty,empty,boaz,al,141031.49894295912,marshall,9504151505.952206,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,237 patients,al_scip-inf-6
68,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,b%oaz$,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes@@,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,78%,76 %%patients,al_scip-vte-1
69,,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,,marshall,2565938310.0,,government - hospital district or authority,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,7??4%@@,76 patients,
70,47399.79247580266,eliza coffee memorial hospital,205 marengo street,empty,empty,flore#nce#,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,,ami-1,heart attack patients given aspirin at arrival,97%,159 patients,al_ami-1
71,43007.99184467919,eliza coffee memorial hospital,205 marengo street,empty,,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,heart attac%k,a#??mi-2,heart attack patients given aspirin at discharge,96%,247 patients,al_ami-2
72,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,flor@@ence,al,35631.0,,2567688400.0,acute care hospitals,,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,43 patients,al_ami-3
73,10006.0,,205 marengo street,empty,empty,florence,al,35631.0,la$ude#rdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,am#i-#4,heart attack patients given smoking cessation advice/counseling,100%,103 patients,al_a@@mi$-4
74,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,??yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,9#6%,2$27 patients,al_ami-5
75,10006.0,,205 marengo street,empty,e$mpty,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,??ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,%e$mpty,0 patients,al_ami-7a
76,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631.0,lauderdale,13824150021.205254,acute care hospitals,voluntary non-profit - other,,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,98%,61 patients,al_ami-8a
77,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631.0,,2567688400.0,acute care hospitals,voluntary non-profit - other,,heart failure,hf@@-1,heart failure patients given discharge instructions,,217 patients,al_hf-1
78,10006.0,eliza coffee memorial hospital,,empty,e%mpty,florence,al,35631.0,lauderdale,13641055446.974426,acute care hospitals,volunta#ry non-profit - other,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,97%,259 patients,a$l_hf-2
79,10006.0,eliza coffee memorial hospital,$2%05 marengo street,,empty,flo%r@@ence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - ot#her,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82%,84 #pati$ents,al_hf-3
80,39323.587614274475,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631.0,lauderdale,13726244798.95144,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-@@4,heart failure patients given smoking cessation advice/counseling,,53 patients,
81,10006.0,,205 marengo street,,empty,,al,35631.0,,2567688400.0,acute care hospitals,voluntary non%-profit - o%ther,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,90%,,
82,,eliza coffee memorial hospital,,empty,empty,florence,a??l#,35631.0,lauderdale,,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,1??37 patient??s,al_pn-3b
83,10006.0,eliza coffee memorial hospital,205 marengo street,empty,@@empty,florence,al,35631.0,lauderdale,2567688400.0,acute @@care ho#spitals,voluntary non-profi@@t - other,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,65 patients,al_pn-4
84,10006.0,eliza coffee memorial hospital,205 marengo street,em$pty,emp??ty,florence,,35631.0,lauderdale,2567688400.0,acute care hospitals,,??yes,pneumonia,pn-5$c@@,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,200 patients,al_pn-5c
85,10006.0,eliza coffee memorial hospital,205 marengo street,empty,emp$ty,florence,al,35631.0,lauderdale,,,voluntary non-profit - other,yes,pneumonia,pn-6,pneumonia patients give@@n the most appropriate initial antibiotic(s),91%,138 patients,al_pn-6
86,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,floren@@ce,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - o??ther,yes,pneumonia,pn-7,pneumonia patien@@ts assessed and given influenza vacc%ination,88%,85 patients,
87,10006.0,,205 marengo street,,empt$y,florence,%al,35631.0,lauderdale,10124038861.085045,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,107 patients,al_scip-card-2
88,,eliza coffee memorial hospital,205 marengo street,e@@$mpty,empty,florence,al,35631.0,lauderdale,2567688400.0,,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients%,al_scip-inf-1
89,,eliza coffee memorial hospital,205 marengo street,@@empty,emp%t#y,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,9#9%,462 patients,al_scip-inf-2
90,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631.0,lauderd@@ale,14218212985.217964,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,sci$$p-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (withi@@n 24 hours a#fter surgery),94%,439 patients,al_scip-inf-3
91,10006.0,eliza coffee memorial hospital,205 marengo s%tre%et,empty,empty,florence,al,35631.0,lauderda@@??le,2567688400.0,acute care hospitals,,$y$es,surgica??l i@@nfection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kep%t under good control in the days right after su@@rgery,89%,130 patients,al_scip-inf-4
92,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,vo%lunta%ry non-profit - other,yes,surgic%al infection prev%ention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,619 patients,al_scip-inf-6
93,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors o@@r#dered treatments to prevent blood clots after certain types of surgeries,95%,242 patients,al_scip-vte-$1
94,,eliza coffee memorial hospital,205 marengo street,e@@mpty,e%m#pty,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,s$urgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,92%,242 patients,al_s#cip-vte-2
95,10007.0,mizell memorial hospital,702% n main st,empty,empty,opp,,36467.0,,3344933541.0,,voluntary non-profit - private,no@@@@,heart attack,ami-1,heart attack patients given aspirin at arrival,60%,5 patients,al_ami-1
96,,,702 n@@ main #st,empty,empty,opp,al,36467.0,covington,3344933541.0,ac??ute care hospitals,voluntary non-profit - private,no,heart attack,ami-2,heart attack patients given aspirin at #di#scharge,50%,2 patients,
97,10007.0,mizell memorial hospital,702 n main st,empty,empty,opp,,36467.0,covington,3344933541.0,acute care hospitals,,no,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,0 pati%ents,al_ami-3
98,10007.0,mizell memorial hospit@@al,702 n main st,empty,empty,,al,36467.0,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-4$,heart attack patients gi%ven smoking ce#ssation advice/counseling,empty,0 patients,al_ami-4
99,10007.0,mizell memorial hospital,702 n main st,empty,empty,o#pp,al,36467.0,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,2 patients,al_ami-5
100,,mizell memorial hospital,702 n main st,empty,empty,opp,,36467.0,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,e%mp%ty,,al_ami-7a
101,43993.365958777984,,702 n main st,empty,empty,op#p@@,al,36467.0,co??vington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_$??ami-8a
102,10007.0,mizell memori??al hospita%l,702 n main st$,empty,empty,opp,al,36467.0,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-1,heart failure patients given discharge instructions,98%,,al_hf-1
103,,,702 n main st,,empty,opp,,201807.86412866344,,3344933541.0,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,8#$7%,76 patients,
104,10007.0,mizell memorial ho$spital,702 n main st,empty,empty,opp,al,36467.0,covington,13830946623.073856,acute care hospitals,,no,heart failure,,heart failure patients given ac@@e inhibitor or arb for left ventricular systolic dysfunction (lvsd),64%,14 patients,al_hf-3
105,10007.0,,702 n main st,empty,empty,,al,36467.0,@@co%vington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,$100%#,8 patients,al_hf-4
