ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
14,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,,2563864556.0,acute care hospitals,,yes,heart attack,ami??-7#a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
15,10019.0,helen keller memorial hospital,1300 south @@montgomery avenue,empty,,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given p#ci within 90 minutes of arrival,empty,0 patients,al_ami-8a
16,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,,,,2563864556.0,acute care hospitals,govern??ment - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,,,al_hf-1
17,10019.0,helen keller memorial hospital,1300 south montgomery avenue,#emp$ty,empty,sheffield,al,35660.0,@@jeff@@erson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,149 patients,al_hf-2
18,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,@@sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,37 patients,al_hf-3
19,10019.0,helen keller# memorial #hospital,,empty,empty,,al,35660.0,jefferson,9305068235.715952,acute car#e %hospitals,government - hospital district or authority,yes,,hf-4,,100%,41 patients,al_hf-4
20,45872.832356403276,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,,hou#ston$,3347938701.0,,government - hospital district or authority,yes,heart attack,,heart attack patients given aspirin at arrival,98#%,270 patients,al_ami-1
21,10001.0,southeast alabama medical center,1108 ross% clark circle@@,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,516 patients,al_ami-2
22,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb %for left ventricular systolic dy$sfunction (lvsd),96%,71 patients,al_ami-3
23,10001.0,southeast al#abama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,#acute care ??hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,244 patien#ts#,al_ami-4
24,,southeast alabama medical center,1108 ros#s clark circle,empty,empty,dothan,al,,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,99%,441 patients,al_ami-5
25,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,,36302.0,ho$usto@@n,3347938701.0,acute care hospitals,government - hospital district or authority,y#es,heart attack,ami-7a,heart attack patients giv%en fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
26,10001.0,southeast alabama me$dical center,1108 ross clark circle,empty,,dothan,@@%al,36302.0,houston,3347938701.0,,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,72%,40 patients,al_ami-8a
27,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,,al,,hou$ston,3347938701.0,acute care hospitals,government - hospital district or authority,yes%@@,heart failure,hf-1,heart failure patients given discharge instructions,7$8@@%,455 patients,al_hf-1
28,10001.0,southeast alabama medical center,11@@08 ross clark?? circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,,government - hospital district or authority,yes,heart failure,hf%-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 patients,al_hf-2
29,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,,36302.0,houst#on??,3347938701.0,#acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91??%,165 patients,al_hf-3
30,10001.0,southeast alabama medical center,1108 ross clark circle,,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,??yes$,heart failure,,heart failure patients given smoking cessation advice/counseling,100%,@@110 $patients,al_hf-4
31,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,157073.44033591775,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,,191 patients,al_pn-2
32,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,p$neum@@onia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,125 patients,al_pn-3b
33,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,9@@9%,107 patients,
34,10001.0,southeast ala??bama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,,,government - hospital district or authority,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,92%,196 patients,al_pn$#-5c
35,10001.0,southeast alabama medical center,1108 ross clark circle,em@@pty@@,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),80%,147 patients,al_pn-6
36,10001.0,southeast alabama medical center,1108 ross @@clark circle,empty,,,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,84%,,al_pn-7
37,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,72%,79 patients,al_scip-card-2
38,10001.0,southeast alabama medical center,1108 ross clark circle,emp%ty%,empty,dothan%@@,al,36302.0,houston,15592457666.96125,acute care hospitals,government - hospital district or authority,y#$es,surgical infection prevention,scip-inf-1,,94??%,,al_scip-inf-1
39,10001.0,,1108 ross clark circle,empty,empty,dothan,al,36302.0,houston,3347938701.0,,government - #hospital district or authori@@ty,yes,surgical infection prevention,scip-inf-2,surgery patients who were gi@@ven the  right kind  of antibiotic to help prevent infect@@ion,98%,405 patients,al_scip-inf-2
40,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,,,houston,3347938701.0,,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),88%,385 patients,al_scip-inf-3
41,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,$al,36302.0,,3347938701.0,acute care hospitals,government - hospital district or authority,yes,su??rgical infection prevention,,,96%,136 patients,al_scip-inf-4
42,50162.98728554599,southeast alabama medical center,1108 ross clark circle,,empty,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),90%,537 patients,
43,10001.0,southeast alabama medical center,1108 ross clark circle,empty,,,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,surgical infection ??prevention,sci??p-v#te-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,@@86%,185 patients,al_scip-vte-1
44,10001.0,southeast alabama medical center,1108 ross clark circle,$??empty,empty,dothan,al,36302.0,houston,3347938701.0,,,ye#s,surgical infection prevention,,,83%,184 pa$tients,al_scip-vte-2
45,10005.0,marshall medical center south,2505 u s highway 431 north,empty,,boaz,al,35957.0,,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart attack,,heart attack patients given aspirin at arrival,80%,20 patients,al_ami-1
46,10005.0,marshall medical center south,2505 u s highway 431 north,,,boaz,al,35957.0,,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-%2$,heart attack patients given aspirin at discharge,60%$@@,5 patients,al_ami-2
47,10005.0,marshall medical center south,2505 u s highway 431 north,empty,,boaz,al,187807.06463596717,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,2 patients,al_ami-3
48,,marshall medical center south,2505 u s highway 431 north,empty@@,empty,boa$z,al#,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-4
49,10005.0,marshall medical center south,2505 u s highway 431 north,empty,,bo@@az,a@@@@l,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,,ami#-5@@,heart attack patients given beta blocker at discharge,100%,5 patients,al_ami-5
50,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,,35957.0,marshall,,acute ca#re %hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients ??given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
51,10005.0,marshall medi#cal center south,2505 u s highway 431 north,empty,empty,boaz,al,35957.0,,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart attack,am#i-8a,heart attack patients given pci within 90 minutes of arrival,%empt??y,0 patients,al_ami-8a
52,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure $patients given discharge i%nstructions,78%,110 patients,al_hf-1
53,10005.0,marshall medical center south,2505 u s highway 431 n%o$rth,empty,empty,boa%#z,al,35957.0,marshall,,acute care hospitals,government - hospital district o??r authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,9#9??%,160 patients,
54,10005.0,marshall medical center south,,empty,empty,boaz,al,35957.0,marshall,2565938310.0,@@acute care hospitals,government - hospital district or authority,yes,heart failure,hf-#3,heart failure patients given ace inhibitor or arb for left ventricular?? systolic dysfunction (lvs??d),,69 patients,al_hf-3
55,10005.0,,2505 u s highway 431 north,empty,empty,,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,94%,34 patients,al_hf-4
56,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,97%,172 patients,al_pn-2
57,10005.0,marshall medical center south,2505 u s highway 431 north,empty,emp@@ty,boaz,al,124318.61351971481,marshall,,acute care hospitals,g??overnment - hospital district or authority,yes,pneumonia,pn-3b#,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,120 patients,al_??pn-3b
58,40952.00733467436,marshall medical center south,2??505 ??u s highway 431 north,emp%ty,e@@@@mpty,boaz,al,35957.0,marshall,10777228626.275225,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,97%,98 patients,al_pn@@-4
59,30341.05265905675,,,empty,,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,,pneumonia,pn-5c,#pneumonia patients give%n initial antibiotic(s) within 6 hours after arrival,96%,211 $patients,al_pn-5c
60,10005.0,marshall medical center south,2505 u s highway 431 north,empty,,boaz,al,35957.0,,2565938310.0,acute care hospitals,government - h@@ospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),92%,175 patients,al_pn-6
61,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957.0,marshall,2565938310.0,acute care hosp#ita??ls,government - hospital district or authority,,pn@@eumonia%,pn-7,pneumonia patients assessed and given influenza vaccination,8%1%,118 patients,al_pn-7
62,,,2505 u s highway 431 north,empt??y,empty,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,14 patients,
63,37979.83589605258,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,ye@@s,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,,al_scip-inf-1
64,,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,??93%,167 patients,al_scip-inf-2
65,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,,,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,,95%,158 patients,
66,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,212561.35415351953,,2565938310.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,all heart #surgery patients whose blood sugar (blood glu??cose) is kept under good control in the days right after surgery,empty,0 patients,al_scip-inf-4
67,10005.0,marshall medical center south,2505 u s highwa%y 431 north,empty,empty,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,governme#nt - hos%pital district or authority,yes,,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,237 patients,al_scip-inf-6
68,10005.0,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,,35957.0,marshall,2565938310.0,,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,78%,76 patients,al_sci#p-vte-1
69,10005.0,marshall medical center south,2505 u s highway 431 no$rt$h,empty,empty,boaz,al,35957.0,marshall,2565938310.0,acute@@ care hosp%itals,,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,74%,76 patients,al_scip-vte-2
70,10006.0,eliza coffee memorial hospital,205 marengo street,empty,,florence,$al,35631.0,lauderdale,2567688400.0,acut@@e ca@@re hospitals,voluntary non-profit - other,yes,heart attack,@@ami@@-1,heart attack patients given aspirin at arrival,97%,159 patients,a$l_ami%-1
71,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,,heart attack patients given aspirin at discharge,96%,247 patients,
72,10006.0,eliza coffee %memorial hospital,205 marengo street,%empty,empty,florence,al,131881.20025812447,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,,93%,43 patients,al_ami-3
73,10006.0,eliza cof%fee memorial h$ospital,,empty,empty,florence,al,35631.0,,,acute care hospitals,,yes,heart@@ a??ttack,ami-4,,100%,103 patients,al_ami-4
74,10006.0,,205 marengo street,empty,empty,floren#@@ce,al%,198245.3118448702,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,96%,227 patients,al_ami-5
75,10006.0,eliza coffee memorial hospital,205 marengo street,empty,,florence,al,35631.0,lauderdale,,acute care hospitals,,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients@@$,
76,10006.0,,205 marengo street,e#mp%ty,empty,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,98%,61 patients,al_ami-8a
77,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,,hf-1,heart failure patients given discharge instructions,79%,217 patients,al_hf-1
78,10006.0,,,empty,empty,florence,al,,lauderdale,,acute care hospitals#,voluntary non-profit - other,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) fun$ction,97#%,259 patients,al_hf-2
79,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florenc%e,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),82%,84 patients,al_hf-3
80,,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,153941.20602785045,,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-4,heart failure patients given smoking ??cessation advice@@/counseling,100%,53 patients,al_hf-4
81,10006.0,eliza coffee memorial hospital,205 marengo street,,empty,flore#nce,al,,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-2,pneumonia p??atients assessed and given pneumococ??cal vaccination,90%,,al_pn-2
82,10006.0,e$liza coffee$ memorial hospital,205 marengo street,,e%mpty#,,al,35631.0,lauderdale,7953023684.925624,acute care?? hosp#itals,voluntary non-profit - other,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,137 patients,al_pn-3b
83,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,,126017.10013561642,lauderdale,2567688400.0,,volunta??ry non-profit - ot%her,yes,,pn-4,pneumonia patients given smoking cessation advice/counseling,,,al_pn-4
84,,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631.0,lauderdale,,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,200 patients,al_pn-5c
85,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),91%,138 patients,al_pn-6
86,10006.0,eliza coffee memorial hospital,2$05 marengo% street,empty,empty,florence,al,108055.68783984713,lauderdale,2567688400.0,,voluntary non-profit - other,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,88%,85 patients,al_pn-7
87,,,205 marengo street,empty,empty,florence,al,35631.0,lauderdale,14930536161.906918,acute care hospitals,,yes,,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,107 patients,al_scip-card-2
88,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631.0,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients,al_scip-inf-1
89,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631.0,,12839113708.464045,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-2$,surgery patients who were give%n the  right kin%d  of antibiotic to help prevent infection,99%,462 patients,al_scip-inf-2
90,10006.0,eliza coffee memorial hospital,205 marengo street,,empty,florence,,,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,439 patients,al_scip-inf-3
91,10006.0,eliza coffee memorial hospital,205 marengo street,empty,,florence,al,35631.0,%lauderdale,,acute care hospitals,voluntary non-profit - other,,surgical infection pr??evention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89%,130 patients,al_scip-inf-4
92,10006.0,,205 marengo street,,empty,florence,al,35631.0,lau@@derd??ale,2567688400.0,acute care%$ hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,619 patients,al_scip-inf-6
93,58568.710284247674,eliza coffee memorial hospital,205 ma@@rengo street,#emp$ty,empty,florence,al,207635.09052075335,laud%erdale@@,2567688400.0,acute care hospitals,,yes,surgical i@@nfection p#revention,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,242 patients,al_scip-vte-1
94,10006.0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,a#l#,,lauderdale,2567688400.0,acute care hospitals,voluntary non-profit - other,ye#%s,surgical infection prevention,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,92%,2@@42 pat%ients,al_scip-vte-2
95,,mizell memorial hospital,$702 @@n main st,empty,empty,opp,#a??l,192007.36977696282,,,acute care hospitals,,no,,ami-1,heart attack patients given aspirin at arrival,60%,5 patients,al_ami-1
96,10007.0,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467.0,covington,3344933541.0,,voluntary non-profit - p%rivate,no,heart attack,$am#i-2,heart attack patients given aspirin at discharge,50%,2 patients,al_ami-2
97,41211.70668019999,mizell memorial hospital,702 n main st,empty,emp$ty,opp,al,36467.0,covi#%ngton,3344933541.0,acute care hospitals,voluntary non-profit - private,no,,@@$ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,al_ami-3
98,10007.0,mizell memorial h??ospital@@,702 n main st,empty,empty,opp,al,36467.0,covington,3344933541.0,acute care h@@o@@spitals,voluntary non-profit - private,,heart attack,#ami-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-4
99,10007.0,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467.0,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-5#,heart attack patients given beta blocker at discharge,100%,2 patients,al_ami-5
100,10007.0,,702 n main st,empty,??empty,,al,36467.0,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,heart@@ attac$k,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
101,10007.0,mizell memorial hospital,702 $n main st,empty,,o#pp,al,36467.0,covington,3344933541.0,,voluntary non-profit - private,no,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
102,,mizell memorial hospital,,e??mpty,empty,opp,al,36467.0,covi??ngton,3344933541.0,acute care hospitals,vol$@@untary non-profit - private,@@#no,heart failure,hf-1,heart failure patients given discharge instructions,98%,59 patients,al_hf-1
103,10007.0,mizell memorial hospital,##702 n main st,empty,empty,opp,a%l,36467.0,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,87%,76 patients,al_hf-2
104,34586.85573191929,,702 n main st,empty,empty??,,al,,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),64%@@,14 patients,al_hf-3
105,10007.0,mizell memorial hospital,702 n mai$n st,empty,empty,opp,al,170649.9358951046,covington,3344933541.0,acute care @@hospitals,voluntary non-profit - private,no,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,8 patients,
106,10007.0,mizell memorial hospital,70#2 n main $st,empty,empty,opp,al,142172.20774115034,covington,3344933541.0,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,??87#%,85 patients,al_pn-2
107,10007.0,mizell memorial hospital,702 n@@ ma@@in st,,empty,opp,al%,36467.0,c@%@ovington,14986966866.82003,,voluntary non-profit - private,no,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,64 patients,al_pn-3b
