ID,age,income
283,40.0,50400.0
284,327.3044540655282,53900.0
285,260.58243383766074,61600.0
286,62.0,48500.0
287,40.0,62000.0
288,33.0,55300.0
289,32.0,49800.0
290,33.0,35700.0
291,23.0,125655.34204245903
292,56.0,76700.0
293,38.0,52500.0
294,61.0,55000.0
295,29.0,18500.0
296,50.0,92600.0
297,30.0,204961.2043410786
298,201.5284609572591,120489.82225518563
299,64.0,52100.0
300,36.0,40500.0
