ID,age,income
281,63.0,61300.0
282,21.0,22500.0
283,40.0,50400.0
284,65.0,53900.0
285,52.0,61600.0
286,62.0,48500.0
287,40.0,62000.0
288,33.0,55300.0
289,32.0,49800.0
290,33.0,204434.448384467
291,23.0,39100.0
292,56.0,76700.0
293,38.0,
294,61.0,55000.0
295,29.0,18500.0
296,50.0,92600.0
297,30.0,41900.0
298,34.0,35500.0
299,64.0,52100.0
300,211.2843396433412,40500.0
