ID,age,income,saving
214,28.0,24900.0,11100.0
215,65.0,48500.0,63900.0
216,123.44816952633683,25400.0,11900.0
217,16.0,18900.0,4900.0
218,66.0,60500.0,81900.0
219,30.0,56100.0,31500.0
220,26.0,45921.138155739325,1100.0
221,41.0,64800.0,29400.0
222,71.0,40100.0,87900.0
223,265.64911301525535,90200.0,58900.0
224,48.0,61000.0,21600.0
225,16.0,16400.0,3400.0
226,58.0,47900.0,54800.0
227,26.0,33300.0,13200.0
228,33.0,34500.0,14400.0
229,45.0,80700.0,50500.0
230,52.0,80400.0,42000.0
231,105.58580819363783,18400.0,4300.0
232,64.0,53400.0,69500.0
233,183.18459052018844,189929.81905410427,75100.0
234,70.0,52200.0,64500.0
235,48.0,84200.0,70300.0
236,93.09985721965361,44597.440485579056,1200.0
237,27.0,108251.49074019166,6800.0
238,28.0,27100.0,15900.0
239,63.0,48300.0,88000.0
240,226.09457734189814,81500.0,76100.0
241,67.0,53600.0,62700.0
242,60.0,86700.0,41500.0
243,36.0,339639.49528624484,31800.0
244,20.0,14400.0,1400.0
245,54.0,82700.0,40000.0
246,198.54506750472524,62400.0,24600.0
247,50.0,285813.2111012403,70000.0
248,220.38385933825163,287699.39917259547,280907.4603401759
249,59.0,53700.0,64400.0
250,30.0,11600.0,200.0
251,35.0,19400.0,12900.0
252,25.0,35000.0,3700.0
253,44.0,62700.0,22000.0
254,21.0,18700.0,1200.0
255,41.0,40700.0,174085.09153753595
256,22.0,25100.0,10000.0
257,16.0,19500.0,1500.0
258,32.0,107091.54759018017,12400.0
259,48.0,76900.0,63600.0
260,26.0,17300.0,3600.0
261,36.0,121100.25375210818,8400.0
262,19.0,20400.0,2800.0
263,248.18304987860336,41300.0,76700.0
264,16.0,31000.0,13205.490515167681
265,33.0,31500.0,14500.0
266,34.0,61900.0,16600.0
267,65.0,51700.0,83800.0
268,49.0,69000.0,38700.0
269,70.0,47800.0,248565.8081036489
270,66.0,56900.0,73800.0
271,27.0,18700.0,3600.0
272,24.0,8000.0,1200.0
273,41.0,70200.0,23400.0
274,257.7836380701185,97000.0,68100.0
275,63.0,59900.0,82100.0
276,49.0,69600.0,73000.0
277,42.0,52400.0,21700.0
278,24.0,28000.0,9749.21907721571
279,24.0,21800.0,2500.0
280,256.21405943146954,82600.0,68200.0
281,65.0,54200.0,63600.0
282,21.0,22500.0,5600.0
283,166.567232257964,72700.0,16300.0
284,65.0,54100.0,64800.0
285,49.0,81400.0,30100.0
286,231.93180828206948,57500.0,74700.0
287,36.0,48500.0,119917.91875624393
288,39.0,177142.6823349076,27900.0
289,217.40502650403764,64600.0,107700.2799400666
290,30.0,31900.0,9700.0
291,33.0,23600.0,15200.0
292,54.0,71900.0,62100.0
293,47.0,71000.0,21300.0
294,65.0,159346.63677378878,212996.465287832
295,29.0,106909.6327816148,3500.0
296,298.53704991802357,193846.27442346758,30000.0
297,34.0,42300.0,16400.0
298,121.30802192919568,33800.0,6200.0
299,290.80442626019277,50500.0,68200.0
300,33.0,47700.0,13000.0
