ID,age,income
267,60.0,60300.0
268,31.0,67400.0
269,,45200.0
270,267.9842672435627,63500.0
271,,18700.0
272,24.0,
273,41.0,56800.0
274,,
275,,48400.0
276,,88900.0
277,36.0,55300.0
278,24.0,28000.0
279,24.0,21800.0
280,46.0,79500.0
281,63.0,61300.0
282,21.0,22500.0
283,,50400.0
284,65.0,
285,52.0,61600.0
286,371.3656853305986,48500.0
287,40.0,62000.0
288,33.0,55300.0
289,32.0,49800.0
290,,
291,23.0,39100.0
292,56.0,76700.0
293,38.0,52500.0
294,,55000.0
295,,
296,50.0,394369.23018949054
297,30.0,41900.0
298,,35500.0
299,64.0,52100.0
300,36.0,
